labID,participantID,date,birthyear,sex,residence_country,country_of_origin,language,instrument,group_singing,solo_vocal,music_hour,final_rating,final_moves,response_list,trial_di_list,corr_dir_di,response_dir,is_correct,catch1_res,catch2_res,response_time,headphone,goodbye.stopped,met_score,catch1_ans,catch2_ans,catch1_correct,catch2_correct,delta_f,stimuli_direction,delta_t,response_f,instrument_training,musical_level,musical_training_year
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30n-20.wav,l,m,False,21.0,1.0,2.9826,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,n,20,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30p-80.wav,h,m,False,21.0,1.0,1.6655,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,p,80,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-000-20.wav,m,m,True,21.0,1.0,1.6001,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,0,0,0,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,9.0,3.0,"12,10,9",main_files/trial_di/07_di_150hz_75db_250ff-000-40.wav,m,l,False,21.0,1.0,9.5657,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,0,0,0,140.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,10.0,"10,9,8,7,6,5,4,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-40n-120.wav,l,m,False,21.0,1.0,22.8682,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,n,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-000-60.wav,m,m,True,21.0,1.0,1.9312,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,0,0,0,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40p-20.wav,h,m,False,21.0,1.0,1.8831,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,p,20,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40p-80.wav,h,m,False,21.0,1.0,1.8656,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,p,80,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30p-100.wav,h,m,False,21.0,1.0,1.583,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,p,100,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10n-60.wav,l,m,False,21.0,1.0,1.8335,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,60,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40p-40.wav,h,m,False,21.0,1.0,1.7991,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,p,40,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20n-80.wav,l,m,False,21.0,1.0,1.8334,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,n,80,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-000-140.wav,m,m,True,21.0,1.0,2.0155,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,0,0,0,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20n-120.wav,l,m,False,21.0,1.0,1.8006,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,n,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10n-140.wav,l,m,False,21.0,1.0,1.7995,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,140,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,2.0,"12,11",main_files/trial_di/07_di_150hz_75db_250ff-30p-120.wav,h,m,False,21.0,1.0,6.0485,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,p,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10p-40.wav,h,m,False,21.0,1.0,1.9005,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,p,40,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10n-80.wav,l,m,False,21.0,1.0,1.7996,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,80,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20n-140.wav,l,m,False,21.0,1.0,1.8987,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,n,140,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,7.0,"10,12,13,14,13,12,11",main_files/trial_di/07_di_150hz_75db_250ff-30n-40.wav,l,m,False,21.0,1.0,14.8175,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,n,40,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40n-60.wav,l,m,False,21.0,1.0,1.8826,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,n,60,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10n-100.wav,l,m,False,21.0,1.0,1.7497,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,100,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40n-20.wav,l,m,False,21.0,1.0,1.7326,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,n,20,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30p-40.wav,h,m,False,21.0,1.0,1.715,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,p,40,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,2.0,"12,11",main_files/trial_di/07_di_150hz_75db_250ff-20p-40.wav,h,m,False,21.0,1.0,8.1619,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,p,40,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10n-120.wav,l,m,False,21.0,1.0,1.8647,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40n-80.wav,l,m,False,21.0,1.0,2.0661,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,n,80,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40n-60.wav,l,m,False,21.0,1.0,2.0164,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,n,60,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-000-20.wav,m,m,True,21.0,1.0,2.2335,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,0,0,0,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40n-40.wav,l,m,False,21.0,1.0,2.4996,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,n,40,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20p-20.wav,h,m,False,21.0,1.0,2.115,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,p,20,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20p-140.wav,h,m,False,21.0,1.0,2.1162,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,p,140,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20p-60.wav,h,m,False,21.0,1.0,2.116,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,p,60,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,2.0,"10,11",main_files/trial_di/07_di_150hz_75db_250ff-20n-140.wav,l,m,False,21.0,1.0,5.8508,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,n,140,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10n-80.wav,l,m,False,21.0,1.0,1.8154,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,80,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-40n-120.wav,l,m,False,21.0,1.0,1.7339,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,n,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30n-20.wav,l,m,False,21.0,1.0,1.8654,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,n,20,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-000-140.wav,m,m,True,21.0,1.0,1.8323,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,0,0,0,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20p-100.wav,h,m,False,21.0,1.0,1.8,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,p,100,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20n-20.wav,l,m,False,21.0,1.0,1.832,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,n,20,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,2.0,"12,11",main_files/trial_di/07_di_150hz_75db_250ff-10n-40.wav,l,m,False,21.0,1.0,5.5164,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,40,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-000-120.wav,m,m,True,21.0,1.0,1.7841,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,0,0,0,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30n-60.wav,l,m,False,21.0,1.0,1.7648,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,n,60,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20n-60.wav,l,m,False,21.0,1.0,1.7336,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,n,60,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20p-120.wav,h,m,False,21.0,1.0,1.633,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,p,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,2.0,"12,11",main_files/trial_di/07_di_150hz_75db_250ff-40p-120.wav,h,m,False,21.0,1.0,7.216,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,40,p,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-20n-100.wav,l,m,False,21.0,1.0,1.9334,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,20,n,100,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30p-120.wav,h,m,False,21.0,1.0,2.0989,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,p,120,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-30n-100.wav,l,m,False,21.0,1.0,2.1331,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,30,n,100,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10p-80.wav,h,m,False,21.0,1.0,1.9988,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,p,80,150.0,True,advanced,0.0
1564?participant=55933,c4c2ed4e-8c2d-45b0-ab73-14f1c3bb58ff,2026-02-15_00h24.07.620,2007.0,female,United States,United States,"[{""Column 1"":""english"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",True,True,True,100.0,11.0,0.0,,main_files/trial_di/07_di_150hz_75db_250ff-10n-60.wav,l,m,False,21.0,1.0,2.0501,"airpods pro, apple, A2698",1733.5893,0.0,21,1,True,True,10,n,60,150.0,True,advanced,0.0
