participant,final_rating,final_moves,response_list,response_dir,is_correct,trial_list,rt,met_score,stimuli_type,delta_f,stimuli_direction,delta_t,response_f
4545,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-100.wav,2.059,0.0,di,10,n,100,145.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-100.wav,0.0,24.0,di,0,0,0,150.0
513,11.0,6.0,"10,11,10,9,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-120.wav,12.5947,24.0,di,30,n,120,150.0
513,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-250.wav,2.3122,24.0,di,10,p,250,155.0
513,11.0,2.0,"12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-80.wav,3.9627,24.0,di,10,p,80,150.0
513,14.0,7.0,"12,13,14,20,14,13,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-250.wav,14.2294,24.0,di,30,p,250,165.0
513,11.0,10.0,"12,13,12,11,12,11,10,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-40.wav,21.8446,24.0,di,40,p,40,150.0
513,12.0,7.0,"12,11,12,11,12,11,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-60.wav,13.0947,24.0,di,10,p,60,155.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-80.wav,0.0,24.0,di,30,n,80,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-40.wav,0.0,24.0,di,10,n,40,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-120.wav,0.0,24.0,di,10,p,120,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-80.wav,0.0,24.0,di,20,n,80,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-120.wav,0.0,24.0,di,20,n,120,150.0
513,11.0,3.0,"10,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-80.wav,6.6632,24.0,di,10,n,80,150.0
513,11.0,5.0,"12,10,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-80.wav,9.729,24.0,di,30,p,80,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-250.wav,0.0,24.0,di,0,0,0,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-40.wav,0.0,24.0,di,30,n,40,150.0
513,12.0,23.0,"12,10,12,10,11,12,11,12,11,10,11,12,11,12,11,13,12,11,12,11,12,10,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-120.wav,36.6123,24.0,di,40,p,120,155.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-120.wav,0.0,24.0,di,40,n,120,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-40.wav,0.0,24.0,di,40,n,40,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-60.wav,0.0,24.0,di,20,p,60,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-40.wav,0.0,24.0,di,20,p,40,150.0
513,10.0,3.0,"10,9,10",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-250.wav,6.7445,24.0,di,40,n,250,145.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-40.wav,0.0,24.0,di,10,p,40,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-60.wav,0.0,24.0,di,40,p,60,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-60.wav,0.0,24.0,di,30,n,60,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-120.wav,0.0,24.0,di,10,n,120,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-120.wav,0.0,24.0,di,20,p,120,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-40.wav,0.0,24.0,di,0,0,0,150.0
513,13.0,2.0,"12,13",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-250.wav,4.362,24.0,di,40,p,250,160.0
513,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-250.wav,3.5455,24.0,di,20,n,250,145.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-100.wav,0.0,24.0,di,40,n,100,150.0
513,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-100.wav,2.1452,24.0,di,30,p,100,155.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-60.wav,0.0,24.0,di,10,n,60,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-40.wav,0.0,24.0,di,20,n,40,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-100.wav,0.0,24.0,di,20,p,100,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-40.wav,0.0,24.0,di,30,p,40,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-100.wav,0.0,24.0,di,30,n,100,150.0
513,12.0,3.0,"12,13,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-120.wav,5.2459,24.0,di,30,p,120,155.0
513,12.0,2.0,"10,12",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-250.wav,5.063,24.0,di,30,n,250,155.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-60.wav,0.0,24.0,di,30,p,60,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-100.wav,0.0,24.0,di,10,p,100,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-100.wav,0.0,24.0,di,40,p,100,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-80.wav,0.0,24.0,di,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-120.wav,0.0,24.0,di,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-60.wav,0.0,24.0,di,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-80.wav,0.0,24.0,di,20,p,80,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-100.wav,0.0,24.0,di,20,n,100,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-250.wav,0.0,24.0,di,10,n,250,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-60.wav,0.0,24.0,di,40,n,60,150.0
513,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-80.wav,1.7955,24.0,di,40,p,80,155.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-60.wav,0.0,24.0,di,20,n,60,150.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-80.wav,0.0,24.0,di,40,n,80,150.0
513,13.0,2.0,"12,13",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-250.wav,3.7296,24.0,di,20,p,250,160.0
513,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-100.wav,0.0,24.0,di,10,n,100,150.0
513,13.0,8.0,"12,10,13,11,12,13,12,13",h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-80.wav,15.4586,24.0,i,40,p,80,160.0
513,11.0,3.0,"12,10,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-30n-100.wav,7.127,24.0,i,30,n,100,150.0
513,13.0,2.0,"12,13",h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-250.wav,3.9118,24.0,i,20,p,250,160.0
513,11.0,7.0,"12,13,12,11,12,9,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-60.wav,13.6628,24.0,i,10,p,60,150.0
513,10.0,3.0,"10,9,10",l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-250.wav,5.5451,24.0,i,30,n,250,145.0
513,12.0,2.0,"13,12",h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-120.wav,3.3449,24.0,i,40,p,120,155.0
513,11.0,2.0,"12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-40.wav,4.1801,24.0,i,10,p,40,150.0
513,11.0,9.0,"12,11,10,12,11,10,11,12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-30n-60.wav,20.8457,24.0,i,30,n,60,150.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-40.wav,0.0,24.0,i,10,n,40,150.0
513,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-10p-250.wav,2.2297,24.0,i,10,p,250,155.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-60.wav,0.0,24.0,i,20,n,60,150.0
513,11.0,2.0,"12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-20n-100.wav,4.596,24.0,i,20,n,100,150.0
513,11.0,5.0,"9,10,11,12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-10n-80.wav,8.5626,24.0,i,10,n,80,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-30p-60.wav,0.0,24.0,i,30,p,60,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-80.wav,0.0,24.0,i,0,0,0,150.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-120.wav,0.0,24.0,i,30,n,120,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-40p-100.wav,0.0,24.0,i,40,p,100,150.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-100.wav,0.0,24.0,i,40,n,100,150.0
513,10.0,1.0,10,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-120.wav,2.8291,24.0,i,40,n,120,145.0
513,11.0,2.0,"12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-40.wav,3.813,24.0,i,20,p,40,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-120.wav,0.0,24.0,i,20,p,120,150.0
513,13.0,4.0,"12,13,14,13",h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-250.wav,7.0455,24.0,i,40,p,250,160.0
513,12.0,3.0,"12,13,12",h,True,main_files/trial_i/07_i_150hz_75db_250ff-10p-120.wav,5.6942,24.0,i,10,p,120,155.0
513,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-40.wav,1.9125,24.0,i,40,p,40,155.0
513,11.0,5.0,"12,11,9,10,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-30n-40.wav,8.4635,24.0,i,30,n,40,150.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-120.wav,0.0,24.0,i,10,n,120,150.0
513,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-100.wav,1.7632,24.0,i,20,p,100,155.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-120.wav,0.0,24.0,i,0,0,0,150.0
513,10.0,2.0,"9,10",l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-250.wav,3.262,24.0,i,40,n,250,145.0
513,10.0,1.0,10,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-250.wav,1.5628,24.0,i,20,n,250,145.0
513,12.0,3.0,"12,13,12",h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-80.wav,5.662,24.0,i,30,p,80,155.0
513,12.0,1.0,12,h,False,main_files/trial_i/07_i_150hz_75db_250ff-30n-80.wav,1.6257,24.0,i,30,n,80,155.0
513,12.0,1.0,12,h,False,main_files/trial_i/07_i_150hz_75db_250ff-10n-60.wav,1.6123,24.0,i,10,n,60,155.0
513,11.0,2.0,"10,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-20n-120.wav,4.0299,24.0,i,20,n,120,150.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-80.wav,0.0,24.0,i,20,n,80,150.0
513,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-120.wav,1.4459,24.0,i,30,p,120,155.0
513,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-80.wav,1.7126,24.0,i,20,p,80,155.0
513,13.0,2.0,"12,13",h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-100.wav,2.6283,24.0,i,30,p,100,160.0
513,13.0,2.0,"12,13",h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-250.wav,4.3626,24.0,i,30,p,250,160.0
513,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-40.wav,1.5952,24.0,i,30,p,40,155.0
513,12.0,3.0,"12,13,12",h,True,main_files/trial_i/07_i_150hz_75db_250ff-10p-100.wav,7.328,24.0,i,10,p,100,155.0
513,11.0,17.0,"12,11,14,11,1,6,7,11,12,11,10,15,13,12,11,10,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-40n-80.wav,23.446,24.0,i,40,n,80,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-60.wav,0.0,24.0,i,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-100.wav,0.0,24.0,i,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-40.wav,0.0,24.0,i,0,0,0,150.0
513,11.0,2.0,"12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-60.wav,4.1786,24.0,i,20,p,60,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-80.wav,0.0,24.0,i,10,p,80,150.0
513,10.0,1.0,10,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-250.wav,1.8622,24.0,i,10,n,250,145.0
513,10.0,1.0,10,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-40.wav,2.0114,24.0,i,40,n,40,145.0
513,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-60.wav,1.712,24.0,i,40,p,60,155.0
513,11.0,2.0,"12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-20n-40.wav,3.8948,24.0,i,20,n,40,150.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-60.wav,0.0,24.0,i,40,n,60,150.0
513,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-250.wav,0.0,24.0,i,0,0,0,150.0
513,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-100.wav,0.0,24.0,i,10,n,100,150.0
513,11.0,5.0,"9,10,11,12,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-100.wav,8.0231,24.0,tone,0,0,0,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-120.wav,0.0,24.0,tone,30,n,120,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-250.wav,0.0,24.0,tone,10,p,250,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-80.wav,0.0,24.0,tone,10,p,80,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-250.wav,0.0,24.0,tone,30,p,250,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-40.wav,0.0,24.0,tone,40,p,40,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-60.wav,0.0,24.0,tone,10,p,60,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-80.wav,0.0,24.0,tone,30,n,80,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-40.wav,0.0,24.0,tone,10,n,40,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-120.wav,0.0,24.0,tone,10,p,120,150.0
513,11.0,2.0,"16,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-80.wav,3.329,24.0,tone,20,n,80,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-120.wav,0.0,24.0,tone,20,n,120,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-80.wav,0.0,24.0,tone,10,n,80,150.0
513,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-80.wav,1.6299,24.0,tone,30,p,80,155.0
513,9.0,1.0,9,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-250.wav,2.0133,24.0,tone,0,0,0,140.0
513,15.0,1.0,15,h,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-40.wav,1.747,24.0,tone,30,n,40,170.0
513,11.0,4.0,"12,11,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-120.wav,4.4617,24.0,tone,40,p,120,150.0
513,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-40n-120.wav,1.8458,24.0,tone,40,n,120,155.0
513,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-40.wav,1.7308,24.0,tone,40,n,40,145.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-60.wav,0.0,24.0,tone,20,p,60,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-40.wav,0.0,24.0,tone,20,p,40,150.0
513,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-250.wav,1.5958,24.0,tone,40,n,250,145.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-40.wav,0.0,24.0,tone,10,p,40,150.0
513,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-60.wav,1.6625,24.0,tone,40,p,60,155.0
513,9.0,1.0,9,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-60.wav,0.9962,24.0,tone,30,n,60,140.0
513,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-120.wav,0.9121,24.0,tone,10,n,120,155.0
513,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-120.wav,0.7621,24.0,tone,20,p,120,145.0
513,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-000-40.wav,1.4806,24.0,tone,0,0,0,155.0
513,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-250.wav,1.412,24.0,tone,40,p,250,145.0
513,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-250.wav,1.4124,24.0,tone,20,n,250,155.0
513,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-100.wav,1.8118,24.0,tone,40,n,100,145.0
513,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-100.wav,1.8952,24.0,tone,30,p,100,145.0
513,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-60.wav,1.2303,24.0,tone,10,n,60,145.0
513,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-40.wav,0.9453,24.0,tone,20,n,40,155.0
513,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-100.wav,1.6134,24.0,tone,20,p,100,145.0
513,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-40.wav,0.8959,24.0,tone,30,p,40,145.0
513,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-100.wav,0.7635,24.0,tone,30,n,100,155.0
513,11.0,3.0,"19,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-120.wav,9.1801,24.0,tone,30,p,120,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-250.wav,0.0,24.0,tone,30,n,250,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-60.wav,0.0,24.0,tone,30,p,60,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-100.wav,0.0,24.0,tone,10,p,100,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-100.wav,0.0,24.0,tone,40,p,100,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-80.wav,0.0,24.0,tone,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-120.wav,0.0,24.0,tone,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-60.wav,0.0,24.0,tone,0,0,0,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-80.wav,0.0,24.0,tone,20,p,80,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-100.wav,0.0,24.0,tone,20,n,100,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-250.wav,0.0,24.0,tone,10,n,250,150.0
513,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-40n-60.wav,3.3788,24.0,tone,40,n,60,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-80.wav,0.0,24.0,tone,40,p,80,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-60.wav,0.0,24.0,tone,20,n,60,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-80.wav,0.0,24.0,tone,40,n,80,150.0
513,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-250.wav,0.0,24.0,tone,20,p,250,150.0
513,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-100.wav,0.0,24.0,tone,10,n,100,150.0
1944,11.0,2.0,"12,11",m,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-100.wav,6.3564,30.0,di,0,0,0,150.0
1944,9.0,3.0,"9,10,9",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-120.wav,13.5737,30.0,di,30,n,120,140.0
1944,12.0,3.0,"12,11,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-250.wav,8.4274,30.0,di,10,p,250,155.0
1944,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-80.wav,0.0,30.0,di,10,p,80,150.0
1944,14.0,2.0,"13,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-250.wav,4.2661,30.0,di,30,p,250,165.0
1944,11.0,2.0,"12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-40.wav,4.4454,30.0,di,40,p,40,150.0
1944,11.0,2.0,"12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-60.wav,4.4935,30.0,di,10,p,60,150.0
1944,10.0,4.0,"9,10,9,10",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-80.wav,8.2642,30.0,di,30,n,80,145.0
1944,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-40.wav,0.0,30.0,di,10,n,40,150.0
1944,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-120.wav,2.2956,30.0,di,10,p,120,155.0
1944,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-80.wav,0.0,30.0,di,20,n,80,150.0
1944,9.0,3.0,"9,10,9",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-120.wav,6.0786,30.0,di,20,n,120,140.0
1944,11.0,2.0,"12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-80.wav,3.8626,30.0,di,10,n,80,150.0
1944,14.0,2.0,"13,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-80.wav,4.0464,30.0,di,30,p,80,165.0
1944,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-250.wav,0.0,30.0,di,0,0,0,150.0
1944,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-40.wav,2.1173,30.0,di,30,n,40,145.0
1944,14.0,2.0,"15,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-120.wav,4.3606,30.0,di,40,p,120,165.0
1944,8.0,4.0,"9,8,9,8",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-120.wav,11.5419,30.0,di,40,n,120,135.0
1944,11.0,2.0,"12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-40.wav,3.5688,30.0,di,40,n,40,150.0
1944,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-60.wav,0.0,30.0,di,20,p,60,150.0
1944,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-40.wav,1.9974,30.0,di,20,p,40,155.0
1944,7.0,3.0,"7,8,7",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-250.wav,6.1048,30.0,di,40,n,250,130.0
1944,11.0,2.0,"12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-40.wav,3.9688,30.0,di,10,p,40,150.0
1944,14.0,2.0,"13,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-60.wav,4.4134,30.0,di,40,p,60,165.0
1944,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-60.wav,0.0,30.0,di,30,n,60,150.0
1944,11.0,2.0,"10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-120.wav,5.7295,30.0,di,10,n,120,150.0
1944,14.0,2.0,"13,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-120.wav,4.5008,30.0,di,20,p,120,165.0
1944,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-40.wav,0.0,30.0,di,0,0,0,150.0
1944,16.0,2.0,"15,16",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-250.wav,4.6297,30.0,di,40,p,250,175.0
1944,9.0,2.0,"8,9",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-250.wav,3.7788,30.0,di,20,n,250,140.0
1944,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-100.wav,2.165,30.0,di,40,n,100,145.0
