"","n_subj","tau_true","sim_n","tau_med","p_gt_star","p_lt_star"
"957",60,0.245597887823661,57,0.193414567837078,0.107875,0.892125
"958",60,0.245597887823661,58,0.287923807172754,0.822375,0.177625
"959",60,0.245597887823661,59,0.217041477445546,0.251875,0.748125
"960",60,0.245597887823661,60,0.195090801163171,0.114875,0.885125
"961",60,0.245597887823661,61,0.262763931449776,0.661125,0.338875
"962",60,0.245597887823661,62,0.253482845476166,0.566625,0.433375
"963",60,0.245597887823661,63,0.173217947165552,0.039125,0.960875
"964",60,0.245597887823661,64,0.247258874991052,0.516625,0.483375
"965",60,0.245597887823661,65,0.288497159234363,0.839875,0.160125
"966",60,0.245597887823661,66,0.245147256504933,0.494375,0.505625
"967",60,0.245597887823661,67,0.291606016245385,0.83475,0.16525
"968",60,0.245597887823661,68,0.206245203548789,0.172125,0.827875
"969",60,0.245597887823661,69,0.247782433687993,0.51975,0.48025
"970",60,0.245597887823661,70,0.180737681867285,0.06425,0.93575
"971",60,0.245597887823661,71,0.310106182407717,0.92475,0.07525
"972",60,0.245597887823661,72,0.242734587253269,0.472,0.528
"973",60,0.245597887823661,73,0.245071180641738,0.49575,0.50425
"974",60,0.245597887823661,74,0.24670238531317,0.50925,0.49075
"975",60,0.245597887823661,75,0.226729404005739,0.33475,0.66525
"976",60,0.245597887823661,76,0.279123716652862,0.777625,0.222375
"977",60,0.245597887823661,77,0.32077922148789,0.946625,0.053375
"978",60,0.245597887823661,78,0.172720620372936,0.043625,0.956375
"979",60,0.245597887823661,79,0.186938245031338,0.08,0.92
"980",60,0.245597887823661,80,0.265998426943584,0.6745,0.3255
"981",60,0.245597887823661,81,0.253498472971128,0.577125,0.422875
"982",60,0.245597887823661,82,0.239973683524799,0.449875,0.550125
"983",60,0.245597887823661,83,0.234851768077097,0.401125,0.598875
"984",60,0.245597887823661,84,0.29108774882262,0.838125,0.161875
"985",60,0.245597887823661,85,0.182209076451902,0.070625,0.929375
"986",60,0.245597887823661,86,0.332742315545948,0.97225,0.02775
"987",60,0.245597887823661,87,0.251086692164412,0.55225,0.44775
"988",60,0.245597887823661,88,0.185604073331619,0.073375,0.926625
"989",60,0.245597887823661,89,0.26090957266413,0.63425,0.36575
"990",60,0.245597887823661,90,0.218719864895829,0.277125,0.722875
"991",60,0.245597887823661,91,0.224272761805905,0.31425,0.68575
"992",60,0.245597887823661,92,0.241029288599059,0.457125,0.542875
"993",60,0.245597887823661,93,0.272689442927435,0.733375,0.266625
"994",60,0.245597887823661,94,0.226939166271169,0.32175,0.67825
"995",60,0.245597887823661,95,0.260228868692242,0.62775,0.37225
"996",60,0.245597887823661,96,0.212707373316618,0.226625,0.773375
"997",60,0.245597887823661,97,0.260360355005341,0.632,0.368
"998",60,0.245597887823661,98,0.216116722256618,0.248,0.752
"999",60,0.245597887823661,99,0.20700465771277,0.18475,0.81525
"1000",60,0.245597887823661,100,0.210220409906704,0.197625,0.802375
"1001",60,0.245597887823661,101,0.252390001969357,0.557625,0.442375
"1002",60,0.245597887823661,102,0.295999559914084,0.870375,0.129625
"1003",60,0.245597887823661,103,0.160261580159229,0.0195,0.9805
"1004",60,0.245597887823661,104,0.247030544634576,0.512875,0.487125
"1005",60,0.245597887823661,105,0.161860967896394,0.028875,0.971125
"1006",60,0.245597887823661,106,0.269877006004975,0.708125,0.291875
"1007",60,0.245597887823661,107,0.279163043899838,0.778125,0.221875
"1008",60,0.245597887823661,108,0.245534416888091,0.4995,0.5005
"1009",60,0.245597887823661,109,0.241319113561971,0.46,0.54
"1010",60,0.245597887823661,110,0.220013207346061,0.2695,0.7305
"1011",60,0.245597887823661,111,0.219603823793245,0.27975,0.72025
"1012",60,0.245597887823661,112,0.215795334485115,0.236,0.764
"1013",60,0.245597887823661,113,0.338011811250772,0.97875,0.02125
"1014",60,0.245597887823661,114,0.19533997360114,0.112875,0.887125
"1015",60,0.245597887823661,115,0.230002830499334,0.36225,0.63775
"1016",60,0.245597887823661,116,0.232513937451934,0.373125,0.626875
"1017",60,0.245597887823661,117,0.264332881277357,0.664375,0.335625
"1018",60,0.245597887823661,118,0.282274913858599,0.79475,0.20525
"1019",60,0.245597887823661,119,0.235548996698293,0.403875,0.596125
"1020",60,0.245597887823661,120,0.332419170303015,0.975125,0.024875
"1021",60,0.245597887823661,121,0.203701058085122,0.156375,0.843625
"1022",60,0.245597887823661,122,0.308415668364313,0.914875,0.085125
"1023",60,0.245597887823661,123,0.202281055226964,0.1555,0.8445
"1024",60,0.245597887823661,124,0.148664567116083,0.011875,0.988125
"1025",60,0.245597887823661,125,0.31136822091804,0.9315,0.0685
"1026",60,0.245597887823661,126,0.225391982573593,0.321375,0.678625
"1027",60,0.245597887823661,127,0.257582232077553,0.608625,0.391375
"1028",60,0.245597887823661,128,0.261064346589423,0.6395,0.3605
"1029",60,0.245597887823661,129,0.206982847179946,0.18225,0.81775
"1030",60,0.245597887823661,130,0.228598983026046,0.34625,0.65375
"1031",60,0.245597887823661,131,0.255620040726645,0.59025,0.40975
"1032",60,0.245597887823661,132,0.222086056112522,0.282125,0.717875
"1033",60,0.245597887823661,133,0.256891387030061,0.603625,0.396375
"1034",60,0.245597887823661,134,0.263958252708629,0.66425,0.33575
"1035",60,0.245597887823661,135,0.283682230337959,0.801125,0.198875
"1036",60,0.245597887823661,136,0.237297416734287,0.420875,0.579125
"1037",60,0.245597887823661,137,0.273979604499235,0.740875,0.259125
"1038",60,0.245597887823661,138,0.290024714803259,0.8355,0.1645
"1039",60,0.245597887823661,139,0.207909201609522,0.187125,0.812875
"1040",60,0.245597887823661,140,0.210071214363069,0.197875,0.802125
"1041",60,0.245597887823661,141,0.244626639700873,0.491625,0.508375
"1042",60,0.245597887823661,142,0.288447747401938,0.833125,0.166875
"1043",60,0.245597887823661,143,0.278323447425433,0.76575,0.23425
"1044",60,0.245597887823661,144,0.198459107986905,0.133375,0.866625
"1045",60,0.245597887823661,145,0.212865168384174,0.223625,0.776375
"1046",60,0.245597887823661,146,0.28493941646105,0.810375,0.189625
"1047",60,0.245597887823661,147,0.242629097602685,0.47325,0.52675
"1048",60,0.245597887823661,148,0.240542043327223,0.451875,0.548125
"1049",60,0.245597887823661,149,0.230205232975702,0.362625,0.637375
"1050",60,0.245597887823661,150,0.278952307300771,0.774125,0.225875
"1051",60,0.368396831735492,1,0.423196433047179,1,0
"1052",60,0.368396831735492,2,0.345793501717226,0.984375,0.015625
"1053",60,0.368396831735492,3,0.398701378541295,0.99925,0.00075
"1054",60,0.368396831735492,4,0.428525329316043,0.999875,0.000125
"1055",60,0.368396831735492,5,0.387342724083048,0.99825,0.00175
"1056",60,0.368396831735492,6,0.292503269565108,0.852125,0.147875
"1057",60,0.368396831735492,7,0.395049434486091,0.998875,0.001125
"1058",60,0.368396831735492,8,0.461940579863828,1,0
"1059",60,0.368396831735492,9,0.373594341420061,0.998375,0.001625
"1060",60,0.368396831735492,10,0.343992407052357,0.98675,0.01325
"1061",60,0.368396831735492,11,0.477766555956279,1,0
"1062",60,0.368396831735492,12,0.372215231334687,0.99575,0.00425
"1063",60,0.368396831735492,13,0.321381616879448,0.963875,0.036125
"1064",60,0.368396831735492,14,0.407517323297433,0.99975,0.00025
"1065",60,0.368396831735492,15,0.366516452855849,0.996625,0.003375
"1066",60,0.368396831735492,16,0.35086409461798,0.99125,0.00875
"1067",60,0.368396831735492,17,0.354443965020437,0.99175,0.00825
"1068",60,0.368396831735492,18,0.421973662608744,1,0
"1069",60,0.368396831735492,19,0.409574046419222,0.999875,0.000125
"1070",60,0.368396831735492,20,0.281612216134789,0.789375,0.210625
"1071",60,0.368396831735492,21,0.311656611609598,0.929125,0.070875
"1072",60,0.368396831735492,22,0.377237200802184,0.998625,0.001375
"1073",60,0.368396831735492,23,0.43420203606772,1,0
"1074",60,0.368396831735492,24,0.433224770936738,0.999875,0.000125
"1075",60,0.368396831735492,25,0.381444165716847,0.99825,0.00175
"1076",60,0.368396831735492,26,0.333584889627899,0.9755,0.0245
"1077",60,0.368396831735492,27,0.369569038055738,0.997,0.003
"1078",60,0.368396831735492,28,0.492420423808063,1,0
"1079",60,0.368396831735492,29,0.377012838807849,0.997875,0.002125
"1080",60,0.368396831735492,30,0.343147596789149,0.983375,0.016625
"1081",60,0.368396831735492,31,0.488571928833531,1,0
"1082",60,0.368396831735492,32,0.342109259298475,0.982,0.018
"1083",60,0.368396831735492,33,0.374584187425683,0.99775,0.00225
"1084",60,0.368396831735492,34,0.401708074790768,0.999625,0.000375
"1085",60,0.368396831735492,35,0.359810879464633,0.99575,0.00425
"1086",60,0.368396831735492,36,0.407405242578883,0.9995,5e-04
"1087",60,0.368396831735492,37,0.239473798051789,0.44525,0.55475
"1088",60,0.368396831735492,38,0.338934687406604,0.98325,0.01675
"1089",60,0.368396831735492,39,0.474151585998193,1,0
"1090",60,0.368396831735492,40,0.473442004942506,1,0
"1091",60,0.368396831735492,41,0.388740346153952,0.999125,0.000875
"1092",60,0.368396831735492,42,0.323021713945137,0.966125,0.033875
"1093",60,0.368396831735492,43,0.34780450927165,0.9875,0.0125
"1094",60,0.368396831735492,44,0.309139270010983,0.918375,0.081625
"1095",60,0.368396831735492,45,0.452189993058513,1,0
"1096",60,0.368396831735492,46,0.290978163793527,0.850375,0.149625
"1097",60,0.368396831735492,47,0.492508061650978,1,0
"1098",60,0.368396831735492,48,0.340112191169017,0.98275,0.01725
"1099",60,0.368396831735492,49,0.332520412908166,0.9735,0.0265
"1100",60,0.368396831735492,50,0.394494008691034,0.999375,0.000625
"1101",60,0.368396831735492,51,0.365013817299509,0.99675,0.00325
"1102",60,0.368396831735492,52,0.335550328306972,0.978125,0.021875
"1103",60,0.368396831735492,53,0.32087287882536,0.956375,0.043625
"1104",60,0.368396831735492,54,0.422799296811058,0.999875,0.000125
"1105",60,0.368396831735492,55,0.314440920943675,0.932,0.068
"1106",60,0.368396831735492,56,0.337198131364706,0.98175,0.01825
"1107",60,0.368396831735492,57,0.273653802703039,0.7335,0.2665
"1108",60,0.368396831735492,58,0.319575549206256,0.949375,0.050625
"1109",60,0.368396831735492,59,0.354344652864681,0.994,0.006
"1110",60,0.368396831735492,60,0.332937040438314,0.97675,0.02325
"1111",60,0.368396831735492,61,0.398916635335737,0.999625,0.000375
"1112",60,0.368396831735492,62,0.343984064747919,0.98425,0.01575
"1113",60,0.368396831735492,63,0.310311061582794,0.933,0.067
"1114",60,0.368396831735492,64,0.338932370588954,0.981375,0.018625
"1115",60,0.368396831735492,65,0.470480304870085,1,0
"1116",60,0.368396831735492,66,0.512969083327713,1,0
"1117",60,0.368396831735492,67,0.49435489368494,1,0
"1118",60,0.368396831735492,68,0.387595625600565,0.999125,0.000875
"1119",60,0.368396831735492,69,0.310467601335179,0.930875,0.069125
"1120",60,0.368396831735492,70,0.338740444768637,0.982625,0.017375
"1121",60,0.368396831735492,71,0.244127588347546,0.487875,0.512125
"1122",60,0.368396831735492,72,0.342902166838431,0.984125,0.015875
"1123",60,0.368396831735492,73,0.407363503542242,0.999875,0.000125
"1124",60,0.368396831735492,74,0.431101432500758,0.999875,0.000125
"1125",60,0.368396831735492,75,0.42768582450253,1,0
"1126",60,0.368396831735492,76,0.261839374728045,0.649875,0.350125
"1127",60,0.368396831735492,77,0.357217671451448,0.991625,0.008375
"1128",60,0.368396831735492,78,0.329360002111691,0.96175,0.03825
"1129",60,0.368396831735492,79,0.431951351034023,0.999875,0.000125
"1130",60,0.368396831735492,80,0.398777843258738,0.99975,0.00025
"1131",60,0.368396831735492,81,0.391672869054714,0.999625,0.000375
"1132",60,0.368396831735492,82,0.270678060122881,0.712125,0.287875
"1133",60,0.368396831735492,83,0.44378086329071,1,0
"1134",60,0.368396831735492,84,0.282639775084496,0.796625,0.203375
"1135",60,0.368396831735492,85,0.398873544503483,0.999875,0.000125
"1136",60,0.368396831735492,86,0.411732577704458,0.999625,0.000375
"1137",60,0.368396831735492,87,0.316118783520284,0.9265,0.0735
"1138",60,0.368396831735492,88,0.388949847601833,0.999,0.001
"1139",60,0.368396831735492,89,0.378050717909468,0.99825,0.00175
"1140",60,0.368396831735492,90,0.408992774530493,0.99975,0.00025
"1141",60,0.368396831735492,91,0.361616803286621,0.994625,0.005375
"1142",60,0.368396831735492,92,0.406885528466062,0.999875,0.000125
"1143",60,0.368396831735492,93,0.32629316856672,0.96275,0.03725
"1144",60,0.368396831735492,94,0.341345655542842,0.980875,0.019125
"1145",60,0.368396831735492,95,0.446516446001464,1,0
"1146",60,0.368396831735492,96,0.320914341602344,0.94675,0.05325
"1147",60,0.368396831735492,97,0.320615103756227,0.95675,0.04325
"1148",60,0.368396831735492,98,0.278694384852369,0.766,0.234
"1149",60,0.368396831735492,99,0.245209923259088,0.495375,0.504625
"1150",60,0.368396831735492,100,0.32378821885386,0.955125,0.044875
"1151",60,0.368396831735492,101,0.340334773626923,0.975125,0.024875
"1152",60,0.368396831735492,102,0.333659742388988,0.972,0.028
"1153",60,0.368396831735492,103,0.3137188291669,0.9365,0.0635
"1154",60,0.368396831735492,104,0.325221612408114,0.961625,0.038375
"1155",60,0.368396831735492,105,0.258600225857893,0.61775,0.38225
"1156",60,0.368396831735492,106,0.33316919495642,0.979375,0.020625
"1157",60,0.368396831735492,107,0.342103539212759,0.985625,0.014375
"1158",60,0.368396831735492,108,0.392728680742646,0.999375,0.000625
"1159",60,0.368396831735492,109,0.366350566950142,0.99725,0.00275
"1160",60,0.368396831735492,110,0.416718411916391,0.999875,0.000125
"1161",60,0.368396831735492,111,0.501135923647639,1,0
"1162",60,0.368396831735492,112,0.410806317427329,0.999875,0.000125
"1163",60,0.368396831735492,113,0.400664540223211,0.99975,0.00025
"1164",60,0.368396831735492,114,0.415468111313652,1,0
"1165",60,0.368396831735492,115,0.259259715629702,0.6185,0.3815
"1166",60,0.368396831735492,116,0.364006668502228,0.99525,0.00475
"1167",60,0.368396831735492,117,0.454473333354798,1,0
"1168",60,0.368396831735492,118,0.314447227824838,0.939875,0.060125
"1169",60,0.368396831735492,119,0.224494518850666,0.314375,0.685625
"1170",60,0.368396831735492,120,0.402842872899053,1,0
"1171",60,0.368396831735492,121,0.41980260401205,0.999875,0.000125
"1172",60,0.368396831735492,122,0.256677330726788,0.595625,0.404375
"1173",60,0.368396831735492,123,0.398056944238113,0.999875,0.000125
"1174",60,0.368396831735492,124,0.3190136379997,0.9495,0.0505
"1175",60,0.368396831735492,125,0.421686824464909,1,0
"1176",60,0.368396831735492,126,0.310277994833382,0.9255,0.0745
"1177",60,0.368396831735492,127,0.402504238425387,0.999625,0.000375
"1178",60,0.368396831735492,128,0.390667206260434,0.999125,0.000875
"1179",60,0.368396831735492,129,0.210084279791361,0.216625,0.783375
"1180",60,0.368396831735492,130,0.357321488311077,0.99375,0.00625
"1181",60,0.368396831735492,131,0.460480145047798,1,0
"1182",60,0.368396831735492,132,0.396591047135265,0.999375,0.000625
"1183",60,0.368396831735492,133,0.42446341511004,0.999875,0.000125
"1184",60,0.368396831735492,134,0.277243144534925,0.765125,0.234875
"1185",60,0.368396831735492,135,0.414717185929176,0.999625,0.000375
"1186",60,0.368396831735492,136,0.419280411780144,1,0
"1187",60,0.368396831735492,137,0.335426859055958,0.97625,0.02375
"1188",60,0.368396831735492,138,0.423407717370654,0.999875,0.000125
"1189",60,0.368396831735492,139,0.389175099996624,0.999625,0.000375
"1190",60,0.368396831735492,140,0.483989795172665,1,0
"1191",60,0.368396831735492,141,0.394589956336302,0.999,0.001
"1192",60,0.368396831735492,142,0.380155993444766,0.99925,0.00075
"1193",60,0.368396831735492,143,0.429325258267606,1,0
"1194",60,0.368396831735492,144,0.325613203928758,0.961625,0.038375
"1195",60,0.368396831735492,145,0.475379925929684,1,0
"1196",60,0.368396831735492,146,0.402959475434251,0.999625,0.000375
"1197",60,0.368396831735492,147,0.37995128185544,0.9985,0.0015
"1198",60,0.368396831735492,148,0.47886353383228,1,0
"1199",60,0.368396831735492,149,0.336343273301221,0.980375,0.019625
"1200",60,0.368396831735492,150,0.373676859605467,0.99825,0.00175
