labID,participantID,date,prolific_pid,study_id,session_id,birthyear,sex,residence_country,country_of_origin,language,instrument,instrument_training,musical_level,musical_training_year,group_singing,group_singing_year,solo_vocal,solo_vocal_year,music_hour,final_rating,final_moves,response_list,trial_tone_list,trial_i_list,trial_di_list,tone_trials.thisN,cv_trials.thisN,corr_dir_di,response_dir,is_correct,is_catch,tone_slider.response,cv_slider.response,catch1_res,catch2_res,response_time,headphone,goodbye.stopped,met_score,catch_n_found,catch_tone_loop_res,catch_tone_loop_ans,catch_tone_loop_correct,catch_tone_end_res,catch_tone_end_ans,catch_tone_end_correct,catch_cv_loop_res,catch_cv_loop_ans,catch_cv_loop_correct,catch_cv_end_res,catch_cv_end_ans,catch_cv_end_correct,catch1_ans,catch2_ans,catch1_correct,catch2_correct,delta_f,stimuli_direction,delta_t,response_f
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,8.0,1,8,,,main_files/trial_di/07_di_150hz_75db_250ff-30n-20.wav,1,,l,l,TRUE,0,8,,1,11,3.1816,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,30,n,20,135.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,11.0,2,"12,11",,,main_files/trial_di/07_di_150hz_75db_250ff-30n-140.wav,2,,l,m,FALSE,0,11,,1,11,5.9287,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,30,n,140,150.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,11.0,2,"12,11",,,main_files/trial_di/07_di_150hz_75db_250ff-40n-80.wav,3,,l,m,FALSE,0,11,,1,11,6.4647,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,40,n,80,150.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,10.0,1,10,,,main_files/trial_di/07_di_150hz_75db_250ff-000-60.wav,4,,m,l,FALSE,0,10,,1,11,5.3353,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,0,0,0,145.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,13.0,1,13,,,main_files/trial_di/07_di_150hz_75db_250ff-40n-140.wav,5,,l,h,FALSE,0,13,,1,11,2.5377,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,40,n,140,160.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,14.0,3,"15,16,14",,,main_files/trial_di/07_di_150hz_75db_250ff-30p-40.wav,6,,h,h,TRUE,0,14,,1,11,6.9129,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,30,p,40,165.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,12.0,1,12,,,main_files/trial_di/07_di_150hz_75db_250ff-000-140.wav,7,,m,h,FALSE,0,12,,1,11,4.0099,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,0,0,0,155.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,13.0,1,13,,,main_files/trial_di/07_di_150hz_75db_250ff-30p-20.wav,8,,h,h,TRUE,0,13,,1,11,3.5074,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,30,p,20,160.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,10.0,1,10,,,main_files/trial_di/07_di_150hz_75db_250ff-000-20.wav,10,,m,l,FALSE,0,10,,1,11,3.3529,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,0,0,0,145.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,11.0,5,"7,8,9,10,11",,,main_files/trial_di/07_di_150hz_75db_250ff-30p-100.wav,11,,h,m,FALSE,0,11,,1,11,12.0416,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,30,p,100,150.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,10.0,2,"9,10",,,main_files/trial_di/07_di_150hz_75db_250ff-10p-120.wav,12,,h,l,FALSE,0,10,,1,11,7.3562,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,10,p,120,145.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,10.0,2,"9,10",,,main_files/trial_di/07_di_150hz_75db_250ff-10p-140.wav,13,,h,l,FALSE,0,10,,1,11,5.2344,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,10,p,140,145.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,11.0,2,"10,11",,,main_files/trial_di/07_di_150hz_75db_250ff-40p-20.wav,14,,h,m,FALSE,0,11,,1,11,5.0534,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,40,p,20,150.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,9.0,1,9,,,main_files/trial_di/07_di_150hz_75db_250ff-40p-140.wav,15,,h,l,FALSE,0,9,,1,11,2.2482,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,40,p,140,140.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,8.0,1,8,,,main_files/trial_di/07_di_150hz_75db_250ff-10n-40.wav,16,,l,l,TRUE,0,8,,1,11,2.525,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,10,n,40,135.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,9.0,1,9,,,main_files/trial_di/07_di_150hz_75db_250ff-40n-60.wav,17,,l,l,TRUE,0,9,,1,11,2.2955,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,40,n,60,140.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,8.0,3,"6,7,8",,,main_files/trial_di/07_di_150hz_75db_250ff-10p-20.wav,18,,h,l,FALSE,0,8,,1,11,5.3215,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,10,p,20,135.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,8.0,1,8,,,main_files/trial_di/07_di_150hz_75db_250ff-40p-100.wav,19,,h,l,FALSE,0,8,,1,11,1.6768,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,40,p,100,135.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,9.0,1,9,,,main_files/trial_di/07_di_150hz_75db_250ff-20p-100.wav,20,,h,l,FALSE,0,9,,1,11,2.3398,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,20,p,100,140.0
4698,d599ad19-3339-4796-8439-81c06bdd4e7f,2026-05-24_18h56.30.452,,,,2005,female,United States,United States,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",TRUE,TRUE,intermediate,3,FALSE,,FALSE,,10,7.0,1,7,,,main_files/trial_di/07_di_150hz_75db_250ff-40p-80.wav,21,,h,l,FALSE,0,7,,1,11,2.4312,apple,1595.5273,1.0,4,,1,False,1,21,False,10,1,False,11,1,False,21,1,False,False,40,p,80,130.0
